#OTU ID,test_1,test_2,test_3,test_4,OTUsize,Taxonomy,superkingdom,phylum,class,order,family,genus,species
ASV5687,163909,0,0,0,163909,Bacteria{superkingdom}(100);Bacillota{phylum}(100);Bacilli{class}(100);Bacillales{order}(100);Bacillaceae{family}(100);Halobacillus{genus}(100);Unassigned{species}(0),Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Halobacillus,Unassigned
ASV5688,431284,94653,0,0,525937,Bacteria{superkingdom}(100);Unassigned{phylum}(0);Unassigned{class}(0);Unassigned{order}(0);Unassigned{family}(0);Unassigned{genus}(0);Unassigned{species}(0),Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV5689,0,282669,0,0,282669,Bacteria{superkingdom}(100);Bacillota{phylum}(100);Clostridia{class}(100);Unassigned{order}(0);Unassigned{family}(0);Unassigned{genus}(0);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Unassigned,Unassigned,Unassigned,Unassigned
ASV5690,0,387217,0,0,387217,Bacteria{superkingdom}(74);Elusimicrobiota{phylum}(74);Elusimicrobia{class}(74);Lineage_IV{order}(74);Lineage_IV_family{family}(74);Lineage_IV_genus{genus}(74);uncultured_Clostridiaceae{species}(74),Bacteria,Elusimicrobiota,Elusimicrobia,Lineage_IV,Lineage_IV_family,Lineage_IV_genus,uncultured_Clostridiaceae
ASV5691,0,848006,0,0,848006,Bacteria{superkingdom}(100);Planctomycetota{phylum}(100);Phycisphaerae{class}(100);MSBL9{order}(100);SG8-4{family}(100);SG8-4_genus{genus}(100);Unassigned{species}(0),Bacteria,Planctomycetota,Phycisphaerae,MSBL9,SG8-4,SG8-4_genus,Unassigned
ASV5692,0,0,441384,0,441384,Bacteria{superkingdom}(81);Bacillota{phylum}(81);Clostridia{class}(81);Oscillospirales{order}(81);Ruminococcaceae{family}(81);Hydrogenoanaerobacterium{genus}(81);uncultured_bacterium{species}(81),Bacteria,Bacillota,Clostridia,Oscillospirales,Ruminococcaceae,Hydrogenoanaerobacterium,uncultured_bacterium
ASV5693,0,0,441384,0,441384,Bacteria{superkingdom}(74);Bacillota{phylum}(74);Clostridia{class}(74);Oscillospirales{order}(74);Oscillospiraceae{family}(74);Unassigned{genus}(0);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Oscillospirales,Oscillospiraceae,Unassigned,Unassigned
ASV5694,0,0,604636,0,604636,Bacteria{superkingdom}(97);Bacillota{phylum}(97);Bacilli{class}(97);Izemoplasmatales{order}(97);Izemoplasmataceae{family}(97);Izemoplasmataceae_genus{genus}(97);uncultured_bacterium{species}(97),Bacteria,Bacillota,Bacilli,Izemoplasmatales,Izemoplasmataceae,Izemoplasmataceae_genus,uncultured_bacterium
ASV5695,0,0,268047,0,268047,Bacteria{superkingdom}(100);Pseudomonadota{phylum}(100);Gammaproteobacteria{class}(100);Pseudomonadales{order}(100);Pseudomonadaceae{family}(100);Pseudomonas{genus}(100);Unassigned{species}(0),Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Unassigned
ASV5696,0,0,481510,0,481510,Bacteria{superkingdom}(90);Pseudomonadota{phylum}(90);Gammaproteobacteria{class}(90);Burkholderiales{order}(90);Alcaligenaceae{family}(90);Alcaligenes{genus}(90);Unassigned{species}(0),Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Alcaligenes,Unassigned
ASV5697,0,0,221060,0,221060,Bacteria{superkingdom}(81);Bacillota{phylum}(81);Unassigned{class}(0);Unassigned{order}(0);Unassigned{family}(0);Unassigned{genus}(0);Unassigned{species}(0),Bacteria,Bacillota,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV5698,0,0,441384,0,441384,Bacteria{superkingdom}(96);Bacillota{phylum}(96);Clostridia{class}(96);Oscillospirales{order}(96);Unassigned{family}(0);Unassigned{genus}(0);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Oscillospirales,Unassigned,Unassigned,Unassigned
ASV5699,0,0,164396,31596,195992,Bacteria{superkingdom}(71);Bacillota{phylum}(71);Clostridia{class}(71);Christensenellales{order}(71);Christensenellaceae{family}(71);Christensenellaceae_genus{genus}(71);uncultured_bacterium{species}(71),Bacteria,Bacillota,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_genus,uncultured_bacterium
ASV5700,0,0,130145,35605,165750,Bacteria{superkingdom}(95);Bacillota{phylum}(95);Clostridia{class}(95);Christensenellales{order}(95);Christensenellaceae{family}(95);Christensenellaceae_R-7_group{genus}(95);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,Unassigned
ASV5701,0,0,355968,97384,453352,Bacteria{superkingdom}(96);Chloroflexota{phylum}(96);Dehalococcoidia{class}(96);GIF3{order}(96);GIF3_family{family}(96);GIF3_genus{genus}(96);uncultured_bacterium{species}(96),Bacteria,Chloroflexota,Dehalococcoidia,GIF3,GIF3_family,GIF3_genus,uncultured_bacterium
ASV5703,0,0,0,96505,96505,Bacteria{superkingdom}(100);Bacillota{phylum}(100);Clostridia{class}(100);Oscillospirales{order}(100);UCG-010{family}(100);UCG-010_genus{genus}(100);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Oscillospirales,UCG-010,UCG-010_genus,Unassigned
ASV5704,0,0,0,173709,173709,Bacteria{superkingdom}(90);Bacillota{phylum}(90);Clostridia{class}(90);Oscillospirales{order}(90);Oscillospiraceae{family}(90);Unassigned{genus}(0);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Oscillospirales,Oscillospiraceae,Unassigned,Unassigned
ASV5705,0,0,0,104644,104644,Bacteria{superkingdom}(99);Pseudomonadota{phylum}(99);Gammaproteobacteria{class}(99);Pseudomonadales{order}(99);Pseudomonadaceae{family}(99);Pseudomonas{genus}(99);Unassigned{species}(0),Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Unassigned
ASV5706,0,0,0,132940,132940,Bacteria{superkingdom}(100);Bacteroidota{phylum}(100);Bacteroidia{class}(100);Bacteroidales{order}(100);Paludibacteraceae{family}(100);Paludibacter{genus}(100);uncultured_Dysgonomonas{species}(100),Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,uncultured_Dysgonomonas
ASV5707,0,0,0,86999,86999,Bacteria{superkingdom}(73);Bacillota{phylum}(73);Clostridia{class}(73);Christensenellales{order}(73);Christensenellaceae{family}(73);Christensenellaceae_R-7_group{genus}(73);unidentified_eubacterium{species}(73),Bacteria,Bacillota,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,unidentified_eubacterium
ASV5708,0,0,0,92398,92398,Bacteria{superkingdom}(77);Bacillota{phylum}(77);Bacillota_class{class}(77);Bacillota_order{order}(77);Bacillota_family{family}(77);Bacillota_genus{genus}(77);uncultured_bacterium{species}(77),Bacteria,Bacillota,Bacillota_class,Bacillota_order,Bacillota_family,Bacillota_genus,uncultured_bacterium
ASV5898,0,0,34724,0,34724,Bacteria{superkingdom}(98);Bacillota{phylum}(98);Desulfitobacteriia{class}(98);Desulfitobacteriales{order}(98);Syntrophobotulaceae{family}(98);Unassigned{genus}(0);Unassigned{species}(0),Bacteria,Bacillota,Desulfitobacteriia,Desulfitobacteriales,Syntrophobotulaceae,Unassigned,Unassigned
ASV5901,189344,0,0,0,189344,Bacteria{superkingdom}(85);Sumerlaeota{phylum}(85);Sumerlaeia{class}(85);Sumerlaeales{order}(85);Sumerlaeaceae{family}(85);Sumerlaea{genus}(85);uncultured_bacterium{species}(85),Bacteria,Sumerlaeota,Sumerlaeia,Sumerlaeales,Sumerlaeaceae,Sumerlaea,uncultured_bacterium
ASV5949,0,73060,0,0,73060,Bacteria{superkingdom}(99);Verrucomicrobiota{phylum}(99);Kiritimatiellia{class}(99);WCHB1-41{order}(99);WCHB1-41_family{family}(99);WCHB1-41_genus{genus}(99);uncultured_eubacterium{species}(99),Bacteria,Verrucomicrobiota,Kiritimatiellia,WCHB1-41,WCHB1-41_family,WCHB1-41_genus,uncultured_eubacterium
ASV5971,772284,0,0,0,772284,Bacteria{superkingdom}(100);Chloroflexota{phylum}(100);Anaerolineae{class}(100);Anaerolineales{order}(100);Anaerolineaceae{family}(100);ADurb.Bin120{genus}(100);Unassigned{species}(0),Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,Anaerolineaceae,ADurb.Bin120,Unassigned
ASV5972,661958,0,0,0,661958,Bacteria{superkingdom}(90);Chloroflexota{phylum}(90);Anaerolineae{class}(90);Aggregatilineales{order}(90);Aggregatilineales_family{family}(90);Aggregatilineales_genus{genus}(90);Unassigned{species}(0),Bacteria,Chloroflexota,Anaerolineae,Aggregatilineales,Aggregatilineales_family,Aggregatilineales_genus,Unassigned
ASV5974,528962,0,0,0,528962,Bacteria{superkingdom}(97);Patescibacteria{phylum}(97);Microgenomatia{class}(97);Candidatus_Woesebacteria{order}(97);Candidatus_Woesebacteria_family{family}(97);Candidatus_Woesebacteria_genus{genus}(97);uncultured_bacterium{species}(97),Bacteria,Patescibacteria,Microgenomatia,Candidatus_Woesebacteria,Candidatus_Woesebacteria_family,Candidatus_Woesebacteria_genus,uncultured_bacterium
ASV5975,205395,0,0,0,205395,Bacteria{superkingdom}(79);Bacillota{phylum}(79);Bacillota_class{class}(79);Bacillota_order{order}(79);Bacillota_family{family}(79);Bacillota_genus{genus}(79);Clostridium_sp.{species}(79),Bacteria,Bacillota,Bacillota_class,Bacillota_order,Bacillota_family,Bacillota_genus,Clostridium_sp.
ASV5976,113460,0,0,0,113460,Bacteria{superkingdom}(97);Bacillota{phylum}(97);Bacilli{class}(97);Paenibacillales{order}(97);Paenibacillaceae{family}(97);Paenibacillus{genus}(97);Unassigned{species}(0),Bacteria,Bacillota,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Unassigned
ASV5977,286031,0,0,0,286031,Bacteria{superkingdom}(75);Bacillota{phylum}(75);Clostridia{class}(75);Christensenellales{order}(75);Christensenellaceae{family}(75);Christensenellaceae_R-7_group{genus}(75);uncultured_anaerobic{species}(75),Bacteria,Bacillota,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,uncultured_anaerobic
ASV5978,528962,0,0,0,528962,Bacteria{superkingdom}(93);Dependentiae{phylum}(93);Babeliae{class}(93);Babeliales{order}(93);Vermiphilaceae{family}(93);Vermiphilaceae_genus{genus}(93);Unassigned{species}(0),Bacteria,Dependentiae,Babeliae,Babeliales,Vermiphilaceae,Vermiphilaceae_genus,Unassigned
ASV5979,607075,338471,0,0,945546,Bacteria{superkingdom}(100);Acidobacteriota{phylum}(100);Holophagae{class}(100);Subgroup_7{order}(100);Subgroup_7_family{family}(100);Subgroup_7_genus{genus}(100);Unassigned{species}(0),Bacteria,Acidobacteriota,Holophagae,Subgroup_7,Subgroup_7_family,Subgroup_7_genus,Unassigned
ASV5980,34007,234772,0,0,268779,Bacteria{superkingdom}(87);Bacillota{phylum}(87);Clostridia{class}(87);Oscillospirales{order}(87);Oscillospiraceae{family}(87);Unassigned{genus}(0);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Oscillospirales,Oscillospiraceae,Unassigned,Unassigned
ASV5981,0,191354,0,0,191354,Bacteria{superkingdom}(96);Bacillota{phylum}(96);Clostridia{class}(96);Christensenellales{order}(96);Christensenellaceae{family}(96);Christensenellaceae_R-7_group{genus}(96);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,Unassigned
ASV5983,0,292446,0,0,292446,Bacteria{superkingdom}(100);Actinomycetota{phylum}(100);Coriobacteriia{class}(100);OPB41{order}(100);OPB41_family{family}(100);OPB41_genus{genus}(100);Unassigned{species}(0),Bacteria,Actinomycetota,Coriobacteriia,OPB41,OPB41_family,OPB41_genus,Unassigned
ASV5984,0,0,437404,0,437404,Bacteria{superkingdom}(97);Pseudomonadota{phylum}(97);Alphaproteobacteria{class}(97);Rhodobacterales{order}(97);Paracoccaceae{family}(97);Paracoccus{genus}(97);Unassigned{species}(0),Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Paracoccus,Unassigned
ASV5985,0,0,405327,0,405327,Bacteria{superkingdom}(99);Bacillota{phylum}(99);Clostridia{class}(99);Oscillospirales{order}(99);Unassigned{family}(0);Unassigned{genus}(0);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Oscillospirales,Unassigned,Unassigned,Unassigned
ASV5986,0,0,225182,0,225182,Bacteria{superkingdom}(95);Bacillota{phylum}(95);Clostridia{class}(95);Christensenellales{order}(95);Christensenellaceae{family}(95);Christensenellaceae_genus{genus}(95);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_genus,Unassigned
ASV5987,0,0,246649,0,246649,Bacteria{superkingdom}(100);Bacillota{phylum}(100);Clostridia{class}(100);Eubacteriales{order}(100);Anaerofustaceae{family}(100);Anaerofustis{genus}(100);uncultured_bacterium{species}(100),Bacteria,Bacillota,Clostridia,Eubacteriales,Anaerofustaceae,Anaerofustis,uncultured_bacterium
ASV5988,0,0,405327,0,405327,Bacteria{superkingdom}(100);Bacillota{phylum}(100);Clostridia{class}(100);Oscillospirales{order}(100);Oscillospiraceae{family}(100);Unassigned{genus}(0);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Oscillospirales,Oscillospiraceae,Unassigned,Unassigned
ASV5989,0,0,555243,0,555243,Bacteria{superkingdom}(80);Acidobacteriota{phylum}(80);Aminicenantia{class}(80);Aminicenantales{order}(80);Aminicenantaceae{family}(80);Aminicenans{genus}(80);uncultured_bacterium{species}(80),Bacteria,Acidobacteriota,Aminicenantia,Aminicenantales,Aminicenantaceae,Aminicenans,uncultured_bacterium
ASV5990,0,0,347423,0,347423,Bacteria{superkingdom}(97);Bacillota{phylum}(97);Clostridia{class}(97);Peptostreptococcales-Tissierellales{order}(97);Anaerovoracaceae{family}(97);Anaerovorax{genus}(97);Firmicutes_bacterium{species}(97),Bacteria,Bacillota,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,Firmicutes_bacterium
ASV5991,0,0,118381,37814,156195,Bacteria{superkingdom}(100);Bacillota{phylum}(100);Bacillota_class{class}(100);Bacillota_order{order}(100);Bacillota_family{family}(100);Bacillota_genus{genus}(100);Unassigned{species}(0),Bacteria,Bacillota,Bacillota_class,Bacillota_order,Bacillota_family,Bacillota_genus,Unassigned
ASV5992,0,0,103611,47737,151348,Bacteria{superkingdom}(75);Bacillota{phylum}(75);Clostridia{class}(75);Christensenellales{order}(75);Christensenellaceae{family}(75);Christensenellaceae_genus{genus}(75);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_genus,Unassigned
ASV5993,0,0,0,79569,79569,Bacteria{superkingdom}(100);Bacillota{phylum}(100);Clostridia{class}(100);Christensenellales{order}(100);Christensenellaceae{family}(100);Christensenellaceae_R-7_group{genus}(100);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,Unassigned
ASV5994,0,0,0,217633,217633,Bacteria{superkingdom}(100);Chloroflexota{phylum}(100);Anaerolineae{class}(100);RBG-13-54-9{order}(100);RBG-13-54-9_family{family}(100);RBG-13-54-9_genus{genus}(100);Unassigned{species}(0),Bacteria,Chloroflexota,Anaerolineae,RBG-13-54-9,RBG-13-54-9_family,RBG-13-54-9_genus,Unassigned
ASV5995,0,0,0,88262,88262,Bacteria{superkingdom}(74);Bacillota{phylum}(74);Clostridia{class}(74);Caldicoprobacterales{order}(74);Caldicoprobacteraceae{family}(74);Caldicoprobacter{genus}(74);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Caldicoprobacterales,Caldicoprobacteraceae,Caldicoprobacter,Unassigned
ASV5996,0,0,0,217633,217633,Bacteria{superkingdom}(72);Acidobacteriota{phylum}(72);Aminicenantia{class}(72);Aminicenantales{order}(72);Aminicenantaceae{family}(72);Aminicenans{genus}(72);uncultured_bacterium{species}(72),Bacteria,Acidobacteriota,Aminicenantia,Aminicenantales,Aminicenantaceae,Aminicenans,uncultured_bacterium
ASV5997,0,0,0,136176,136176,Bacteria{superkingdom}(85);Bacillota{phylum}(85);Clostridia{class}(85);Peptostreptococcales-Tissierellales{order}(85);Anaerovoracaceae{family}(85);Anaerovorax{genus}(85);Firmicutes_bacterium{species}(85),Bacteria,Bacillota,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax,Firmicutes_bacterium
ASV5998,0,0,0,217633,217633,Bacteria{superkingdom}(100);Atribacterota{phylum}(100);JS1{class}(100);JS1_order{order}(100);JS1_family{family}(100);JS1_genus{genus}(100);Unassigned{species}(0),Bacteria,Atribacterota,JS1,JS1_order,JS1_family,JS1_genus,Unassigned
ASV5999,0,0,0,158872,158872,Bacteria{superkingdom}(100);Bacillota{phylum}(100);Clostridia{class}(100);Oscillospirales{order}(100);Unassigned{family}(0);Unassigned{genus}(0);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Oscillospirales,Unassigned,Unassigned,Unassigned
ASV6000,0,0,0,84507,84507,Bacteria{superkingdom}(96);Bacillota{phylum}(96);Bacillota_class{class}(96);Bacillota_order{order}(96);Bacillota_family{family}(96);Bacillota_genus{genus}(96);uncultured_bacterium{species}(96),Bacteria,Bacillota,Bacillota_class,Bacillota_order,Bacillota_family,Bacillota_genus,uncultured_bacterium
ASV6080,0,0,447601,0,447601,Bacteria{superkingdom}(83);Elusimicrobiota{phylum}(83);Elusimicrobia{class}(83);Lineage_IV{order}(83);Lineage_IV_family{family}(83);Lineage_IV_genus{genus}(83);uncultured_bacterium{species}(83),Bacteria,Elusimicrobiota,Elusimicrobia,Lineage_IV,Lineage_IV_family,Lineage_IV_genus,uncultured_bacterium
ASV6235,154676,0,0,0,154676,Bacteria{superkingdom}(77);Armatimonadota{phylum}(77);Armatimonadota_class{class}(77);Armatimonadota_order{order}(77);Armatimonadota_family{family}(77);Armatimonadota_genus{genus}(77);uncultured_bacterium{species}(77),Bacteria,Armatimonadota,Armatimonadota_class,Armatimonadota_order,Armatimonadota_family,Armatimonadota_genus,uncultured_bacterium
ASV6297,0,62385,0,0,62385,Bacteria{superkingdom}(77);Dependentiae{phylum}(77);Babeliae{class}(77);Babeliales{order}(77);Babeliales_family{family}(77);Babeliales_genus{genus}(77);uncultured_bacterium{species}(77),Bacteria,Dependentiae,Babeliae,Babeliales,Babeliales_family,Babeliales_genus,uncultured_bacterium
ASV6298,0,94653,0,0,94653,Bacteria{superkingdom}(71);Patescibacteria{phylum}(71);Parcubacteria{class}(71);Candidatus_Campbellbacteria{order}(71);Candidatus_Campbellbacteria_family{family}(71);Candidatus_Campbellbacteria_genus{genus}(71);Unassigned{species}(0),Bacteria,Patescibacteria,Parcubacteria,Candidatus_Campbellbacteria,Candidatus_Campbellbacteria_family,Candidatus_Campbellbacteria_genus,Unassigned
ASV6299,0,138978,0,0,138978,Bacteria{superkingdom}(100);Bdellovibrionota{phylum}(100);Bacteriovoracia{class}(100);Bacteriovoracales{order}(100);Bacteriovoracaceae{family}(100);Bacteriovorax{genus}(100);Unassigned{species}(0),Bacteria,Bdellovibrionota,Bacteriovoracia,Bacteriovoracales,Bacteriovoracaceae,Bacteriovorax,Unassigned
ASV6321,699882,0,0,0,699882,Bacteria{superkingdom}(72);Chloroflexota{phylum}(72);Anaerolineae{class}(72);Anaerolineales{order}(72);Anaerolineaceae{family}(72);Flexilinea{genus}(72);Flexilinea_flocculi{species}(72),Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,Anaerolineaceae,Flexilinea,Flexilinea_flocculi
ASV6322,479371,0,0,0,479371,Bacteria{superkingdom}(97);Bacillota{phylum}(97);D8A-2{class}(97);D8A-2_order{order}(97);D8A-2_family{family}(97);D8A-2_genus{genus}(97);uncultured_bacterium{species}(97),Bacteria,Bacillota,D8A-2,D8A-2_order,D8A-2_family,D8A-2_genus,uncultured_bacterium
ASV6323,349941,0,0,0,349941,Bacteria{superkingdom}(100);Bacillota{phylum}(100);Syntrophomonadia{class}(100);Syntrophomonadales{order}(100);Syntrophomonadaceae{family}(100);Unassigned{genus}(0);Unassigned{species}(0),Bacteria,Bacillota,Syntrophomonadia,Syntrophomonadales,Syntrophomonadaceae,Unassigned,Unassigned
ASV6324,479371,0,0,0,479371,Bacteria{superkingdom}(71);Patescibacteria{phylum}(71);Parcubacteria{class}(71);Parcubacteria_order{order}(71);Parcubacteria_family{family}(71);Parcubacteria_genus{genus}(71);uncultured_bacterium{species}(71),Bacteria,Patescibacteria,Parcubacteria,Parcubacteria_order,Parcubacteria_family,Parcubacteria_genus,uncultured_bacterium
ASV6325,479371,0,0,0,479371,Bacteria{superkingdom}(96);Verrucomicrobiota{phylum}(96);Omnitrophia{class}(96);Omnitrophales{order}(96);Omnitrophaceae{family}(96);Candidatus_Omnitrophus{genus}(96);Unassigned{species}(0),Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus,Unassigned
ASV6326,237432,159189,0,0,396621,Bacteria{superkingdom}(100);Bacillota{phylum}(100);Bacilli{class}(100);Izemoplasmatales{order}(100);Izemoplasmataceae{family}(100);Izemoplasmataceae_genus{genus}(100);Unassigned{species}(0),Bacteria,Bacillota,Bacilli,Izemoplasmatales,Izemoplasmataceae,Izemoplasmataceae_genus,Unassigned
ASV6327,189344,191458,0,0,380802,Bacteria{superkingdom}(100);Patescibacteria{phylum}(100);Berkelbacteria{class}(100);Berkelbacteria_order{order}(100);Berkelbacteria_family{family}(100);Berkelbacteria_genus{genus}(100);uncultured_bacterium{species}(100),Bacteria,Patescibacteria,Berkelbacteria,Berkelbacteria_order,Berkelbacteria_family,Berkelbacteria_genus,uncultured_bacterium
ASV6328,141257,223726,0,0,364983,Bacteria{superkingdom}(100);Patescibacteria{phylum}(100);CPR2{class}(100);CPR2_order{order}(100);CPR2_family{family}(100);CPR2_genus{genus}(100);uncultured_microorganism{species}(100),Bacteria,Patescibacteria,CPR2,CPR2_order,CPR2_family,CPR2_genus,uncultured_microorganism
ASV6329,154676,244980,0,0,399656,Bacteria{superkingdom}(100);Pseudomonadota{phylum}(100);Alphaproteobacteria{class}(100);Rhodospirillales{order}(100);Magnetospirillaceae{family}(100);Magnetospirillum{genus}(100);Unassigned{species}(0),Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Magnetospirillaceae,Magnetospirillum,Unassigned
ASV6330,0,469544,0,0,469544,Bacteria{superkingdom}(100);Chloroflexota{phylum}(100);Anaerolineae{class}(100);Anaerolineales{order}(100);Anaerolineaceae{family}(100);Unassigned{genus}(0);Unassigned{species}(0),Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,Anaerolineaceae,Unassigned,Unassigned
ASV6331,0,321605,0,0,321605,Bacteria{superkingdom}(97);Patescibacteria{phylum}(97);Microgenomatia{class}(97);Candidatus_Woesebacteria{order}(97);Candidatus_Woesebacteria_family{family}(97);Candidatus_Woesebacteria_genus{genus}(97);uncultured_bacterium{species}(97),Bacteria,Patescibacteria,Microgenomatia,Candidatus_Woesebacteria,Candidatus_Woesebacteria_family,Candidatus_Woesebacteria_genus,uncultured_bacterium
ASV6332,0,142574,0,0,142574,Bacteria{superkingdom}(98);Pseudomonadota{phylum}(98);Gammaproteobacteria{class}(98);Pseudomonadales{order}(98);Pseudomonadaceae{family}(98);Pseudomonas{genus}(98);Unassigned{species}(0),Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Unassigned
ASV6333,0,321605,0,0,321605,Bacteria{superkingdom}(100);Patescibacteria{phylum}(100);WWE3{class}(100);WWE3_order{order}(100);WWE3_family{family}(100);WWE3_genus{genus}(100);uncultured_candidate{species}(100),Bacteria,Patescibacteria,WWE3,WWE3_order,WWE3_family,WWE3_genus,uncultured_candidate
ASV6334,0,321605,0,0,321605,Bacteria{superkingdom}(93);Calditrichota{phylum}(93);Calditrichia{class}(93);Calditrichales{order}(93);Calditrichaceae{family}(93);Calditrichaceae_genus{genus}(93);uncultured_organism{species}(93),Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichaceae_genus,uncultured_organism
ASV6335,0,201233,0,0,201233,Bacteria{superkingdom}(100);Bacillota{phylum}(100);Clostridia{class}(100);Peptostreptococcales-Tissierellales{order}(100);Anaerovoracaceae{family}(100);Unassigned{genus}(0);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Unassigned,Unassigned
ASV6336,0,0,222452,0,222452,Bacteria{superkingdom}(100);Pseudomonadota{phylum}(100);Gammaproteobacteria{class}(100);Pseudomonadales{order}(100);Pseudomonadaceae{family}(100);Pseudomonas{genus}(100);Unassigned{species}(0),Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Unassigned
ASV6337,0,0,369270,0,369270,Bacteria{superkingdom}(100);Actinomycetota{phylum}(100);Actinobacteria{class}(100);Mycobacteriales{order}(100);Dietziaceae{family}(100);Dietzia{genus}(100);Unassigned{species}(0),Bacteria,Actinomycetota,Actinobacteria,Mycobacteriales,Dietziaceae,Dietzia,Unassigned
ASV6338,0,0,738541,0,738541,Bacteria{superkingdom}(99);Chloroflexota{phylum}(99);Anaerolineae{class}(99);Anaerolineales{order}(99);Anaerolineaceae{family}(99);Pelolinea{genus}(99);Unassigned{species}(0),Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,Anaerolineaceae,Pelolinea,Unassigned
ASV6339,0,0,131102,0,131102,Bacteria{superkingdom}(98);Bacillota{phylum}(98);Clostridia{class}(98);Clostridiales{order}(98);Oxobacteraceae{family}(98);Oxobacter{genus}(98);uncultured_bacterium{species}(98),Bacteria,Bacillota,Clostridia,Clostridiales,Oxobacteraceae,Oxobacter,uncultured_bacterium
ASV6340,0,0,369270,0,369270,Bacteria{superkingdom}(85);Bacillota{phylum}(85);Clostridia{class}(85);Oscillospirales{order}(85);Oscillospiraceae{family}(85);Ruminiclostridium{genus}(85);Unassigned{species}(0),Bacteria,Bacillota,Clostridia,Oscillospirales,Oscillospiraceae,Ruminiclostridium,Unassigned
ASV6341,0,0,505850,0,505850,Bacteria{superkingdom}(79);Chloroflexota{phylum}(79);Anaerolineae{class}(79);RBG-13-54-9{order}(79);RBG-13-54-9_family{family}(79);RBG-13-54-9_genus{genus}(79);uncultured_bacterium{species}(79),Bacteria,Chloroflexota,Anaerolineae,RBG-13-54-9,RBG-13-54-9_family,RBG-13-54-9_genus,uncultured_bacterium
ASV6342,0,0,205150,0,205150,Bacteria{superkingdom}(80);Bacillota{phylum}(80);Clostridia{class}(80);Christensenellales{order}(80);Christensenellaceae{family}(80);Christensenellaceae_R-7_group{genus}(80);uncultured_anaerobic{species}(80),Bacteria,Bacillota,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,uncultured_anaerobic
ASV6343,0,0,738541,0,738541,Bacteria{superkingdom}(100);Chloroflexota{phylum}(100);Anaerolineae{class}(100);Unassigned{order}(0);Unassigned{family}(0);Unassigned{genus}(0);Unassigned{species}(0),Bacteria,Chloroflexota,Anaerolineae,Unassigned,Unassigned,Unassigned,Unassigned
